Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.05     0.00       20     0.00     0.00  SXIL_ParseVar
  0.00      1.05     0.00       20     0.00     0.00  SXIL_Parse_TypeSig
  0.00      1.05     0.00       20     0.00     0.00  SXIL_StackLit12P
  0.00      1.05     0.00       19     0.00     0.00  BGBCC_CompileForm
  0.00      1.05     0.00       17     0.00     0.00  BGBCC_CompileExprListReverse
  0.00      1.05     0.00       17     0.00     0.00  BGBCC_CompileFuncall
  0.00      1.05     0.00       17     0.00     0.00  BGBGC_NewBlock
  0.00      1.05     0.00       17     0.00     0.00  log2up
  0.00      1.05     0.00       16     0.00     0.17  SXIL_IndexNameV4F
  0.00      1.05     0.00       16     0.00     0.17  SXIL_IndexXVec
  0.00      1.05     0.00       16     0.00     0.00  SXIL_Return
  0.00      1.05     0.00       16     0.00     0.00  SXIL_StackPos
  0.00      1.05     0.00       16     0.00     0.00  SXIL_TypeVariantP
  0.00      1.05     0.00       14     0.00     0.00  BASM_InitRand
  0.00      1.05     0.00       14     0.00     0.00  SXIL_GetTypeSig
  0.00      1.05     0.00       12     0.00     0.91  BASM_GenSym
  0.00      1.05     0.00       12     0.00     0.00  SXIL_AddSP
  0.00      1.05     0.00       12     0.00     0.00  SXIL_AsmPopXRegT
  0.00      1.05     0.00       12     0.00     0.91  SXIL_GenSym
  0.00      1.05     0.00       12     0.00     0.00  SXIL_StackLastPos
  0.00      1.05     0.00       12     0.00     0.00  basm_ralloc
  0.00      1.05     0.00       12     0.00     0.00  basm_rand_key18
  0.00      1.05     0.00       12     0.00     0.00  basm_rstrdup
  0.00      1.05     0.00       12     0.00     0.05  vf_mount
  0.00      1.05     0.00       11     0.00     0.00  BCCX_New3
  0.00      1.05     0.00       10     0.00     0.00  VFZIP_OpenZip
  0.00      1.05     0.00       10     0.00     0.00  vfzip_vfmount
  0.00      1.05     0.00        8     0.00     0.00  SXIL_AliasNameTop
  0.00      1.05     0.00        8     0.00     0.00  SXIL_AllocRegTmp
  0.00      1.05     0.00        8     0.00     0.00  SXIL_AsmPushXRegT
  0.00      1.05     0.00        8     0.00     0.00  SXIL_Cast
  0.00      1.05     0.00        8     0.00     0.00  SXIL_CastCustom
  0.00      1.05     0.00        8     0.00     0.00  SXIL_CastCustomLst
  0.00      1.05     0.00        8     0.00     0.00  SXIL_CheckFreeTmpReg
  0.00      1.05     0.00        8     0.00     0.00  SXIL_DecSVLI
  0.00      1.05     0.00        8     0.00     0.91  SXIL_Enter
  0.00      1.05     0.00        8     0.00     0.00  SXIL_FlushPushReg
  0.00      1.05     0.00        8     0.00     0.00  SXIL_FlushReg
  0.00      1.05     0.00        8     0.00     0.00  SXIL_OprCustomLst
  0.00      1.05     0.00        8     0.00     0.17  SXIL_OprQuatMulSSE
  0.00      1.05     0.00        8     0.00     0.00  SXIL_PopLitInt
  0.00      1.05     0.00        8     0.00     0.00  SXIL_PopXFTmp
  0.00      1.05     0.00        8     0.00     0.00  SXIL_PushLitInt
  0.00      1.05     0.00        8     0.00     0.00  SXIL_ReserveNumXReg
  0.00      1.05     0.00        8     0.00     0.00  SXIL_ResetRegRover
  0.00      1.05     0.00        8     0.00     0.00  SXIL_ReturnValue
  0.00      1.05     0.00        8     0.00     0.00  SXIL_StoreMemXRegTy
  0.00      1.05     0.00        8     0.00     0.00  SXIL_SubSP
  0.00      1.05     0.00        7     0.00     0.00  BASM_AllocDataSz
  0.00      1.05     0.00        7     0.00     0.00  BASM_AllocTextSz
  0.00      1.05     0.00        7     0.00     5.92  BASM_AssembleCtxBuf
  0.00      1.05     0.00        7     0.00     0.01  BASM_BeginAssembly
  0.00      1.05     0.00        7     0.00     0.00  BASM_CopyLblCtx
  0.00      1.05     0.00        7     0.00     0.58  BASM_LinkModule
  0.00      1.05     0.00        7     0.00     0.45  BASM_PP_Buffer
  0.00      1.05     0.00        7     0.00     0.00  BASM_PP_CleanupDefines
  0.00      1.05     0.00        7     0.00     0.45  BASM_PP_Filter
  0.00      1.05     0.00        7     0.00     0.00  BASM_UnlinkReference
  0.00      1.05     0.00        7     0.00     0.00  BGBCC_IsRealP
  0.00      1.05     0.00        7     0.00     0.00  basm_puts
  0.00      1.05     0.00        6     0.00     0.01  BGBCC_EmitTopArray
  0.00      1.05     0.00        6     0.00     0.00  sxil_strisreal
  0.00      1.05     0.00        5     0.00     0.00  SXIL_SizeUnion
  0.00      1.05     0.00        4     0.00     0.00  BASM_Align
  0.00      1.05     0.00        4     0.00     6.88  BASM_EndAssembly
  0.00      1.05     0.00        4     0.00     0.01  BASM_LoadDynamicOS
  0.00      1.05     0.00        4     0.00     0.00  BASM_OutQWord
  0.00      1.05     0.00        4     0.00     0.00  BASM_PP_Directive
  0.00      1.05     0.00        4     0.00     0.00  BGBCC_CIfy
  0.00      1.05     0.00        4     0.00     0.00  BGBCC_CompileStatement
  0.00      1.05     0.00        4     0.00     0.00  BGBDY_AddTypeHash
  0.00      1.05     0.00        4     0.00     0.00  BGBDY_NewType
  0.00      1.05     0.00        4     0.00     0.00  BGBPP_AddIncludePathFront
  0.00      1.05     0.00        4     0.00     0.00  SXIL_AsmPushImm
  0.00      1.05     0.00        4     0.00     0.00  SXIL_EncSVLI
  0.00      1.05     0.00        4     0.00     0.00  SXIL_Exit
  0.00      1.05     0.00        4     0.00     0.00  SXIL_FreeContext
  0.00      1.05     0.00        4     0.00     0.00  SXIL_GetBlockSig
  0.00      1.05     0.00        4     0.00     0.00  SXIL_OprCustom
  0.00      1.05     0.00        4     0.00     0.00  SXIL_OprFloat
  0.00      1.05     0.00        4     0.00     0.00  SXIL_OprFloatSSE
  0.00      1.05     0.00        4     0.00     0.00  SXIL_OprGeneric
  0.00      1.05     0.00        4     0.00     0.17  SXIL_OprQuatConjSSE
  0.00      1.05     0.00        4     0.00     0.09  SXIL_OprVectorToQuatSSE
  0.00      1.05     0.00        4     0.00     0.00  SXIL_PushLitFloat
  0.00      1.05     0.00        4     0.00     7.79  SXIL_SubmitASM
  0.00      1.05     0.00        4     0.00     0.00  SXIL_TypeNumberP
  0.00      1.05     0.00        4     0.00     0.00  SXIL_TypePredP
  0.00      1.05     0.00        4     0.00     0.00  SXIL_TypeSmallInt128P
  0.00      1.05     0.00        4     0.00     0.00  basm_atof_u64_sg
  0.00      1.05     0.00        4     0.00     0.04  basm_storetextfile
  0.00      1.05     0.00        4     0.00     0.00  sxil_atoi
  0.00      1.05     0.00        3     0.00     0.00  BASM_GetPtr
  0.00      1.05     0.00        3     0.00     0.05  BGBCC_CompileUnion
  0.00      1.05     0.00        3     0.00   192.32  BGBCC_Init
  0.00      1.05     0.00        3     0.00     0.00  SXIL_RegisterOperator
  0.00      1.05     0.00        3     0.00     0.00  vf_register_fs
  0.00      1.05     0.00        2     0.00     0.00  BASM_AllocChunkBuffer
  0.00      1.05     0.00        2     0.00     0.00  BASM_COFF_EncodeObject
  0.00      1.05     0.00        2     0.00     0.00  BASM_COFF_StoreObjectBuf
  0.00      1.05     0.00        2     0.00     6.84  BASM_EndAssemblyCacheObjBuf
  0.00      1.05     0.00        2     0.00     0.01  BASM_PP_AddStaticDefine
  0.00      1.05     0.00        2     0.00     0.04  BASM_RegisterPtr
  0.00      1.05     0.00        2     0.00    10.00  BCCX_PrintVF
  0.00      1.05     0.00        2     0.00     0.04  BGBCC_CacheCheckDepNodes
  0.00      1.05     0.00        2     0.00     0.06  BGBCC_CacheCheckFile
  0.00      1.05     0.00        2     0.00     0.02  BGBCC_CacheLookupFile
  0.00      1.05     0.00        2     0.00     0.00  BGBCC_CleanupAll
  0.00      1.05     0.00        2     0.00    63.70  BGBCC_CompileModule
  0.00      1.05     0.00        2     0.00     1.72  BGBCC_CompileStructs
  0.00      1.05     0.00        2     0.00   396.17  BGBCC_LoadCSource
  0.00      1.05     0.00        2     0.00   396.17  BGBCC_LoadModule
  0.00      1.05     0.00        2     0.00     0.04  BGBCC_ReadFile
  0.00      1.05     0.00        2     0.00     0.00  BGBGC_AddMarkHandler
  0.00      1.05     0.00        2     0.00     2.50  BGBGC_Init
  0.00      1.05     0.00        2     0.00     0.00  BGBGC_InitSpace
  0.00      1.05     0.00        2     0.00     0.00  BGBGC_SaveSig
  0.00      1.05     0.00        2     0.00     0.00  BGBGC_SpaceAlloc
  0.00      1.05     0.00        2     0.00     0.00  BGBPP_DeleteDefine
  0.00      1.05     0.00        2     0.00   132.54  BGBPP_Filter
  0.00      1.05     0.00        2     0.00     0.00  SXIL_AllocContext
  0.00      1.05     0.00        2     0.00     0.01  SXIL_AllocTop
  0.00      1.05     0.00        2     0.00     0.00  SXIL_AsmMovXRegXRegT
  0.00      1.05     0.00        2     0.00    20.52  SXIL_BeginModule
  0.00      1.05     0.00        2     0.00     0.00  SXIL_Dup
  0.00      1.05     0.00        2     0.00   155.49  SXIL_EndModuleBuffer
  0.00      1.05     0.00        2     0.00     0.00  SXIL_FVecLenSSE
  0.00      1.05     0.00        2     0.00     0.00  SXIL_FreeTop
  0.00      1.05     0.00        2     0.00     0.46  SXIL_IndexDoubleLiteral
  0.00      1.05     0.00        2     0.00     0.00  SXIL_IndexTypeBody
  0.00      1.05     0.00        2     0.00     0.17  SXIL_OprQuatToV3fSSE
  0.00      1.05     0.00        2     0.00     0.00  SXIL_OprQuatToV4fSSE
  0.00      1.05     0.00        2     0.00    65.48  SXIL_ProcessBuffer
  0.00      1.05     0.00        2     0.00     0.00  SXIL_TypeInt128P
  0.00      1.05     0.00        2     0.00   193.24  ccGetAddr
  0.00      1.05     0.00        2     0.00     0.00  gcllSpaceLookup
  0.00      1.05     0.00        2     0.00     0.00  gcllSpaceNew
  0.00      1.05     0.00        2     0.00     0.00  gcstrdup
  0.00      1.05     0.00        2     0.00     0.00  sxil_puts
  0.00      1.05     0.00        2     0.00     0.00  thMutex
  0.00      1.05     0.00        2     0.00     5.00  thThread
  0.00      1.05     0.00        2     0.00     0.03  vf_new_mount
  0.00      1.05     0.00        2     0.00     0.04  vfdir_vfmount
  0.00      1.05     0.00        1     0.00     0.00  BASM_AllocDataChunk
  0.00      1.05     0.00        1     0.00     0.00  BASM_AllocTextChunk
  0.00      1.05     0.00        1     0.00     0.00  BASM_CPUID_Feature
  0.00      1.05     0.00        1     0.00     5.92  BASM_EndAssemblyQuiet
  0.00      1.05     0.00        1     0.00     0.00  BASM_GetGCFuncs
  0.00      1.05     0.00        1     0.00     0.00  BASM_InitLink
  0.00      1.05     0.00        1     0.00     0.00  BASM_NewContext
  0.00      1.05     0.00        1     0.00     0.00  BASM_PP_Directive2
  0.00      1.05     0.00        1     0.00   138.84  BASM_ProcessEXE
  0.00      1.05     0.00        1     0.00     0.00  BASM_SetScanRange
  0.00      1.05     0.00        1     0.00     0.04  BGBCC_LoadCache
  0.00      1.05     0.00        1     0.00     0.03  BGBDY_SetCallMethod
  0.00      1.05     0.00        1     0.00     0.00  BGBDY_SetMark
  0.00      1.05     0.00        1     0.00     0.00  BGBDY_SetPreserve
  0.00      1.05     0.00        1     0.00     0.00  BGBGC_AllocCBlk
  0.00      1.05     0.00        1     0.00     0.00  BGBGC_AllocLObj
  0.00      1.05     0.00        1     0.00     0.00  BGBGC_CollectLoop
  0.00      1.05     0.00        1     0.00     0.00  BGBGC_CollectUnpause
  0.00      1.05     0.00        1     0.00     0.00  BGBGC_CollectUnpauseDelay
  0.00      1.05     0.00        1     0.00     0.00  BGBGC_InitCons
  0.00      1.05     0.00        1     0.00     0.00  BGBGC_InitLow
  0.00      1.05     0.00        1     0.00     0.00  BGBGC_LookupLObj
  0.00      1.05     0.00        1     0.00     0.00  BGBGC_SetLockObj
  0.00      1.05     0.00        1     0.00     5.00  BGBGC_SpawnThread
  0.00      1.05     0.00        1     0.00     0.00  BGBGC_StackBase
  0.00      1.05     0.00        1     0.00     5.00  BGBGC_StartCollectLoop
  0.00      1.05     0.00        1     0.00    20.52  SXIL_GetSSE
  0.00      1.05     0.00        1     0.00     7.79  SXIL_Int128_Init
  0.00      1.05     0.00        1     0.00     7.79  SXIL_LLong_Init
  0.00      1.05     0.00        1     0.00     0.00  SXIL_RegisterUnary
  0.00      1.05     0.00        1     0.00    35.59  SXIL_XFloat_Init
  0.00      1.05     0.00        1     0.00     0.00  basm_genseed
  0.00      1.05     0.00        1     0.00     0.00  basm_print
  0.00      1.05     0.00        1     0.00   588.49  ccLoadModule
  0.00      1.05     0.00        1     0.00     0.03  dyTypeCallMethod
  0.00      1.05     0.00        1     0.00     0.03  gc_init
  0.00      1.05     0.00        1     0.00     0.00  gclock
  0.00      1.05     0.00        1     0.00     0.03  gcweak
  0.00      1.05     0.00        1     0.00     0.00  thGetContext
  0.00      1.05     0.00        1     0.00     0.00  vfdir_init
  0.00      1.05     0.00        1     0.00     0.00  vfzip_init
  0.00      1.05     0.00        1     0.00     0.00  vfzpak_init

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.95% of 1.05 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     92.9    0.00    0.97                 main [1]
                0.00    0.59       1/1           ccLoadModule [4]
                0.00    0.39       2/2           ccGetAddr [6]
                0.00    0.00       1/1           gc_init [214]
-----------------------------------------------
                0.00    0.79       2/2           BGBCC_LoadModule [3]
[2]     75.5    0.00    0.79       2         BGBCC_LoadCSource [2]
                0.00    0.31       2/2           SXIL_EndModuleBuffer [7]
                0.01    0.27       2/2           BGBCP_ModuleBuffer [8]
                0.00    0.13       2/2           BGBCC_CompileModule [18]
                0.00    0.04       2/2           SXIL_BeginModule [36]
                0.00    0.02       2/2           BCCX_PrintVF [57]
                0.00    0.01       2/2           BASM_EndAssemblyCacheObjBuf [67]
                0.00    0.00       2/29          BASM_BeginAssembly <cycle 8> [210]
                0.00    0.00       8/359         vffopen [62]
                0.00    0.00       2/2           BGBCC_CacheCheckFile [181]
                0.00    0.00       2/346         basm_loadfile [63]
                0.00    0.00       2/8681        basm_strdup [33]
                0.00    0.00       6/126         vfclose [415]
                0.00    0.00       4/64193       vfwrite [298]
                0.00    0.00       2/2           BGBGC_SaveSig [545]
                0.00    0.00       2/2           BGBCC_CleanupAll [542]
                0.00    0.00       2/2           sxil_puts [555]
                0.00    0.00       2/7           basm_puts [516]
-----------------------------------------------
                0.00    0.40       1/2           BGBCC_Init [5]
                0.00    0.40       1/2           ccLoadModule [4]
[3]     75.5    0.00    0.79       2         BGBCC_LoadModule [3]
                0.00    0.79       2/2           BGBCC_LoadCSource [2]
-----------------------------------------------
                0.00    0.59       1/1           main [1]
[4]     56.0    0.00    0.59       1         ccLoadModule [4]
                0.00    0.40       1/2           BGBCC_LoadModule [3]
                0.00    0.19       1/3           BGBCC_Init [5]
                0.00    0.00       1/148         thLockMutex [401]
                0.00    0.00       1/148         thUnlockMutex [402]
-----------------------------------------------
                0.00    0.19       1/3           ccLoadModule [4]
                0.00    0.38       2/3           ccGetAddr [6]
[5]     54.9    0.00    0.58       3         BGBCC_Init [5]
                0.00    0.40       1/2           BGBCC_LoadModule [3]
                0.00    0.14       1/1           BASM_ProcessEXE [16]
                0.01    0.01       1/4           SXIL_Init [27]
                0.00    0.02       1/1           SXIL_GetSSE [54]
                0.00    0.00       1/29          BASM_Init <cycle 8> [124]
                0.00    0.00       4/4           BGBPP_AddIncludePathFront [524]
                0.00    0.00       1/1           BASM_SetScanRange [563]
                0.00    0.00       1/2           BGBGC_AddMarkHandler [543]
                0.00    0.00       1/2           thMutex [556]
-----------------------------------------------
                0.00    0.39       2/2           main [1]
[6]     36.8    0.00    0.39       2         ccGetAddr [6]
                0.00    0.38       2/3           BGBCC_Init [5]
                0.00    0.00       2/29          BASM_GetPtr <cycle 8> [536]
                0.00    0.00       2/148         thLockMutex [401]
                0.00    0.00       2/148         thUnlockMutex [402]
